"timestamp","acoustic.a1.Leq_A","acoustic.a1.Leq_Z","meteo.a4.Hum","meteo.a4.Patm","meteo.lidar.Hum","meteo.lidar.Patm"
2020-07-23 22:10:00,43.96,64.84,37.0983,998.001,56.522,998.991428571428
2020-07-23 22:20:00,44.57,67.23,46.9985,998.001,56.746,999
2020-07-23 22:30:00,43.6,63.43,52.4979,998.263,57.3258823529412,999
2020-07-23 22:40:00,44.47,64.02,55.797,998.395,57.9217142857143,999
2020-07-23 22:50:00,42.6,62.3,54.2985,998.395,59.8411428571429,999.008571428572
2020-07-23 23:00:00,41.43,56.89,55.5986,998.395,61.0279411764706,999.061764705882
2020-07-23 23:10:00,41.99,58.09,55.6993,998.526,61.8014285714286,999.094285714286
2020-07-23 23:20:00,42.4,59.68,54.0971,998.526,62.9177142857143,999.045714285714
2020-07-23 23:30:00,42.05,58.53,52.5986,998.526,63.4841176470588,999.026470588235
2020-07-23 23:40:00,40.64,55.08,50.499,998.657,64.5935294117647,999.008823529412
2020-07-23 23:50:00,40.59,55.87,48.8998,998.657,64.7277777777778,998.991666666667
2020-07-24,40.72,55.59,47.6974,998.657,64.2688235294118,998.997058823529
2020-07-24 00:10:00,39.75,55.12,48.497,998.657,65.6357142857143,999
2020-07-24 00:20:00,38.6,54.72,48.6984,998.657,64.5558333333333,999.036111111111
2020-07-24 00:30:00,38.94,55.18,47.8988,998.657,64.7847058823529,999.008823529412
2020-07-24 00:40:00,39.74,54.13,48.2986,998.657,66.4752941176471,999.002941176471
2020-07-24 00:50:00,38.57,53.23,48.1979,998.657,65.4494444444445,999.016666666667
